Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,,,,,,
2018-01-02,13.423697471618652,13.539253234863281,13.34184455871582,13.45258617401123,10.206548690795898,5935789.0
2018-01-03,13.491105079650879,13.601844787597656,13.428511619567871,13.534438133239746,10.268649101257324,4698282.0
2018-01-04,13.707771301269531,14.194067001342773,13.702956199645996,14.145918846130371,10.732583045959473,13841589.0
2018-01-05,14.203697204589844,14.314437866210938,14.035178184509277,14.121845245361328,10.71431827545166,5321834.0
2018-01-08,14.319252014160156,14.45406723022461,14.271103858947754,14.275918960571289,10.831215858459473,8049957.0
2018-01-09,14.333697319030762,14.410734176635742,14.222955703735352,14.338512420654297,10.878705024719238,4866015.0
2018-01-10,14.348140716552734,14.632214546203613,14.338512420654297,14.598511695861816,11.075967788696289,8360344.0
2018-01-11,14.632214546203613,14.819993019104004,14.449252128601074,14.670734405517578,11.130763053894043,6343223.0
2018-01-12,14.718881607055664,14.742956161499023,14.555177688598633,14.656289100646973,11.119803428649902,5578337.0
2018-01-15,14.70925235748291,14.791104316711426,14.598511695861816,14.718881607055664,11.167293548583984,4608673.0
2018-01-16,14.733325958251953,14.805547714233398,14.675548553466797,14.694808006286621,11.149028778076172,4663948.0
2018-01-17,14.603325843811035,14.632214546203613,14.405919075012207,14.632214546203613,11.10153865814209,6772170.0
2018-01-18,14.641844749450684,14.704437255859375,14.5166597366333,14.704437255859375,11.15633487701416,4516813.0
2018-01-19,14.665919303894043,14.791104316711426,14.588882446289062,14.641844749450684,11.108843803405762,3697880.0
2018-01-22,14.661104202270508,14.911474227905273,14.46369743347168,14.868141174316406,11.280537605285645,6437831.0
2018-01-23,14.925918579101562,14.930733680725098,14.670734405517578,14.757399559020996,11.196516990661621,4442944.0
2018-01-24,14.757399559020996,14.916289329528809,14.704437255859375,14.733325958251953,11.178251266479492,4934202.0
2018-01-25,14.68517780303955,14.90184497833252,14.670734405517578,14.882584571838379,11.291495323181152,5274906.0
2018-01-26,14.858510971069336,14.882584571838379,14.776659965515137,14.848881721496582,11.265925407409668,3849153.0
2018-01-29,14.916289329528809,14.964436531066895,14.824808120727539,14.839252471923828,11.25861930847168,3842160.0
2018-01-30,14.791104316711426,14.795919418334961,14.502215385437012,14.612956047058105,11.086926460266113,5373394.0
2018-01-31,14.593696594238281,14.694808006286621,14.526288986206055,14.612956047058105,11.086926460266113,5128629.0
2018-02-01,14.699623107910156,14.872956275939941,14.497400283813477,14.656289100646973,11.119803428649902,4321299.0
2018-02-02,14.622586250305176,14.646659851074219,14.377030372619629,14.478140830993652,10.984642028808594,5867684.0
2018-02-05,14.348140716552734,14.53110408782959,14.17480754852295,14.271103858947754,10.827561378479004,7325542.0
2018-02-06,13.741475105285645,14.203697204589844,13.625919342041016,13.80406665802002,10.473217010498047,12435118.0
2018-02-07,13.962956428527832,14.160364151000977,13.717400550842285,14.039993286132812,10.652216911315918,9222953.0
2018-02-08,13.996660232543945,14.150733947753906,13.784808158874512,13.818511962890625,10.48417854309082,8338438.0
2018-02-09,13.770363807678223,13.842585563659668,13.279253005981445,13.481474876403809,10.228466033935547,12706410.0
2018-02-12,13.674066543579102,13.789623260498047,13.438141822814941,13.486289978027344,10.2321195602417,7251407.0
2018-02-13,13.476659774780273,13.529623031616211,13.389993667602539,13.447771072387695,10.202895164489746,6096480.0
2018-02-14,13.144437789916992,13.34184455871582,12.889252662658691,13.067400932312012,9.914305686950684,18119721.0
2018-02-15,13.192585945129395,13.34184455871582,12.990364074707031,13.091474533081055,9.932570457458496,8585868.0
2018-02-16,13.144437789916992,13.18295669555664,12.975919723510742,13.12036418914795,9.954489707946777,6955179.0
2018-02-19,13.18777084350586,13.269622802734375,13.163697242736816,13.163697242736816,9.987366676330566,4080615.0
2018-02-20,13.404438018798828,13.457401275634766,13.279253005981445,13.35147476196289,10.129834175109863,7444467.0
2018-02-21,13.428511619567871,13.529623031616211,13.332216262817383,13.476659774780273,10.224812507629395,4849109.0
2018-02-22,13.423697471618652,13.592215538024902,13.370734214782715,13.524807929992676,10.261343955993652,6304465.0
2018-02-23,13.491105079650879,13.548881530761719,13.389993667602539,13.433326721191406,10.191935539245605,4277091.0
2018-02-26,13.481474876403809,13.544068336486816,13.45258617401123,13.45258617401123,10.206548690795898,3900728.0
2018-02-27,13.486289978027344,13.712586402893066,13.46703052520752,13.649992942810059,10.356322288513184,6070118.0
2018-02-28,13.592215538024902,13.765548706054688,13.592215538024902,13.611474990844727,10.327098846435547,5621097.0
2018-03-01,13.577771186828613,13.606659889221191,13.385178565979004,13.515178680419922,10.254036903381348,5197553.0
2018-03-02,13.399622917175293,13.418882369995117,13.077031135559082,13.192585945129395,10.009284973144531,9281863.0
2018-03-05,13.139622688293457,13.26480770111084,12.999994277954102,13.048142433166504,9.899693489074707,6617941.0
2018-03-06,13.19740104675293,13.337031364440918,13.163697242736816,13.226289749145508,10.034855842590332,5565467.0
2018-03-07,13.221474647521973,13.221474647521973,13.091474533081055,13.115549087524414,9.950837135314941,6081343.0
2018-03-08,13.149252891540527,13.259993553161621,13.062585830688477,13.154067993164062,9.980060577392578,6613128.0
2018-03-09,13.154067993164062,13.18777084350586,13.033697128295898,13.125179290771484,9.95814323425293,4167448.0
2018-03-12,13.19740104675293,13.245549201965332,13.158883094787598,13.211845397949219,10.023897171020508,3351463.0
2018-03-13,13.245549201965332,13.35147476196289,13.101104736328125,13.139622688293457,9.969100952148438,6106744.0
2018-03-14,13.125179290771484,13.192585945129395,12.937400817871094,12.990364074707031,9.855857849121094,5028911.0
2018-03-15,13.057770729064941,13.101104736328125,12.947031021118164,13.052956581115723,9.90334701538086,4601639.0
2018-03-16,13.057770729064941,13.279253005981445,13.057770729064941,13.19740104675293,10.012937545776367,7335482.0
2018-03-19,13.20703125,13.29851245880127,13.024067878723145,13.110733985900879,9.947181701660156,4801845.0
2018-03-20,13.12999439239502,13.2888822555542,13.12999439239502,13.173327445983887,9.994673728942871,5209898.0
