Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,,,,,,
2018-01-02,52.91999816894531,53.5,52.7400016784668,53.439998626708984,39.707191467285156,272782.0
2018-01-03,53.52000045776367,54.5,53.52000045776367,54.099998474121094,40.19758987426758,228446.0
2018-01-04,54.5,55.08000183105469,54.41999816894531,54.7400016784668,40.67313003540039,290590.0
2018-01-05,54.720001220703125,55.279998779296875,54.70000076293945,54.900001525878906,40.79201126098633,254206.0
2018-01-08,54.939998626708984,55.63999938964844,54.099998474121094,54.560001373291016,40.53938293457031,302497.0
2018-01-09,54.2599983215332,55.58000183105469,54.2599983215332,54.619998931884766,40.583961486816406,320675.0
2018-01-10,54.58000183105469,56.31999969482422,54.58000183105469,56.2400016784668,41.787662506103516,373241.0
2018-01-11,55.7599983215332,56.220001220703125,55.119998931884766,56.060001373291016,41.6539192199707,337341.0
2018-01-12,56.0,56.13999938964844,55.5,55.58000183105469,41.29726791381836,352882.0
2018-01-15,55.720001220703125,55.79999923706055,55.20000076293945,55.599998474121094,41.31212615966797,142474.0
2018-01-16,55.5,55.560001373291016,54.2599983215332,55.060001373291016,40.910892486572266,240212.0
2018-01-17,55.0,55.97999954223633,54.7400016784668,55.5,41.237823486328125,355274.0
2018-01-18,55.63999938964844,55.97999954223633,55.380001068115234,55.939998626708984,41.56475067138672,257091.0
2018-01-19,55.459999084472656,56.02000045776367,54.720001220703125,54.900001525878906,40.79201126098633,288302.0
2018-01-22,55.0,55.900001525878906,55.0,55.720001220703125,41.40129089355469,165987.0
2018-01-23,55.5,55.900001525878906,54.68000030517578,54.86000061035156,40.76228713989258,263666.0
2018-01-24,55.0,55.599998474121094,54.91999816894531,55.20000076293945,41.014915466308594,279752.0
2018-01-25,55.279998779296875,55.41999816894531,54.18000030517578,54.5,40.49480056762695,257478.0
2018-01-26,54.79999923706055,55.2400016784668,54.36000061035156,55.2400016784668,41.04464340209961,177740.0
2018-01-29,55.040000915527344,55.099998474121094,54.400001525878906,54.400001525878906,40.420501708984375,190504.0
2018-01-30,54.279998779296875,54.779998779296875,52.97999954223633,52.97999954223633,39.36540222167969,372240.0
2018-01-31,52.5,53.52000045776367,50.29999923706055,51.86000061035156,38.53321838378906,561880.0
2018-02-01,52.0,53.08000183105469,51.2400016784668,51.2400016784668,38.07254409790039,515973.0
2018-02-02,51.47999954223633,52.220001220703125,50.2599983215332,50.5,37.522705078125,325815.0
2018-02-05,50.0,50.439998626708984,48.52000045776367,50.279998779296875,37.3592414855957,471702.0
2018-02-06,47.650001525878906,49.2599983215332,46.150001525878906,47.900001525878906,35.590843200683594,798029.0
2018-02-07,48.75,49.790000915527344,48.25,48.970001220703125,36.38587951660156,715621.0
2018-02-08,49.5,49.5,47.099998474121094,47.20000076293945,35.07072830200195,638314.0
2018-02-09,47.0,47.369998931884766,45.33000183105469,45.84000015258789,34.06021499633789,595796.0
2018-02-12,46.189998626708984,47.20000076293945,46.189998626708984,46.95000076293945,34.884971618652344,456249.0
2018-02-13,47.5,47.79999923706055,46.93000030517578,46.93000030517578,34.8701057434082,350943.0
2018-02-14,47.099998474121094,47.310001373291016,46.0,46.459999084472656,34.5208854675293,393634.0
2018-02-15,47.25,48.47999954223633,47.029998779296875,47.08000183105469,34.981563568115234,504668.0
2018-02-16,48.099998474121094,48.220001220703125,46.95000076293945,47.90999984741211,35.59827423095703,310503.0
2018-02-19,,,,,,
2018-02-20,48.29999923706055,49.0,47.970001220703125,48.18000030517578,35.798892974853516,460930.0
2018-02-21,47.900001525878906,49.29999923706055,47.56999969482422,48.16999816894531,35.79145812988281,424630.0
2018-02-22,47.75,48.130001068115234,47.119998931884766,47.970001220703125,35.64285659790039,500336.0
2018-02-23,47.61000061035156,47.900001525878906,46.40999984741211,47.0,34.922119140625,568683.0
2018-02-26,47.599998474121094,48.58000183105469,47.0,48.08000183105469,35.724586486816406,384005.0
2018-02-27,48.349998474121094,48.400001525878906,47.560001373291016,48.02000045776367,35.68000793457031,409462.0
2018-02-28,47.97999954223633,48.25,47.099998474121094,47.099998474121094,34.99642562866211,655540.0
2018-03-01,47.2599983215332,47.33000183105469,46.11000061035156,46.68000030517578,34.68435287475586,422113.0
2018-03-02,46.0,46.20000076293945,44.529998779296875,45.22999954223633,33.60696792602539,464103.0
2018-03-05,45.599998474121094,47.25,45.599998474121094,46.900001525878906,34.84782028198242,526057.0
2018-03-06,47.540000915527344,48.040000915527344,46.880001068115234,47.630001068115234,35.39022445678711,436429.0
2018-03-07,47.5,47.599998474121094,46.599998474121094,46.84000015258789,34.80323791503906,345158.0
2018-03-08,47.0,47.27000045776367,46.290000915527344,46.47999954223633,34.53574752807617,298243.0
2018-03-09,46.400001525878906,47.279998779296875,46.11000061035156,47.119998931884766,35.011287689208984,286922.0
2018-03-12,47.70000076293945,47.70000076293945,46.77000045776367,47.150001525878906,35.033573150634766,216901.0
2018-03-13,47.5,47.75,46.09000015258789,46.20000076293945,34.32770538330078,397875.0
2018-03-14,46.380001068115234,46.41999816894531,44.93000030517578,44.959999084472656,33.40635681152344,443697.0
2018-03-15,45.75,46.689998626708984,45.70000076293945,45.70000076293945,33.95619583129883,563775.0
2018-03-16,46.59000015258789,48.060001373291016,46.2400016784668,47.650001525878906,35.405086517333984,1031551.0
2018-03-19,47.619998931884766,47.619998931884766,46.9900016784668,47.58000183105469,35.35307693481445,345361.0
2018-03-20,47.61000061035156,48.25,46.90999984741211,47.869998931884766,35.568546295166016,320257.0
2018-03-21,47.79999923706055,48.65999984741211,47.529998779296875,48.20000076293945,35.81374740600586,381925.0
2018-03-22,47.779998779296875,49.439998626708984,47.20000076293945,47.529998779296875,35.31591796875,454766.0
2018-03-23,47.20000076293945,47.369998931884766,46.41999816894531,46.84000015258789,34.80323791503906,331387.0
2018-03-26,47.0,47.65999984741211,46.619998931884766,46.619998931884766,34.6397705078125,359640.0
2018-03-27,47.40999984741211,47.59000015258789,47.0,47.060001373291016,34.966705322265625,226231.0
2018-03-28,47.060001373291016,47.93000030517578,46.630001068115234,47.349998474121094,35.18217849731445,441388.0
2018-03-29,47.75,47.75,46.52000045776367,47.279998779296875,35.130165100097656,332800.0
2018-03-30,,,,,,
2018-04-02,,,,,,
