Date,Date.1,High,Low,Close,Adj Close,Volume
2013-01-01,,,,,,
2013-01-02,185.5544891357422,187.7151031494141,185.2772521972656,187.7151031494141,127.03187561035156,4428869.0
2013-01-03,187.06500244140625,187.65774536132807,185.88909912109372,186.6826019287109,126.33316040039062,3812356.0
2013-01-04,185.6501007080078,185.90821838378903,184.30210876464844,185.4588928222656,125.50502014160156,3535689.0
2013-01-07,184.89483642578125,185.2581329345703,183.88145446777344,184.64627075195312,124.95510864257812,2993966.0
2013-01-08,184.4359436035156,184.7992401123047,183.1739959716797,184.3881378173828,124.7804183959961,3166137.0
2013-01-09,184.9713134765625,184.9808807373047,183.2218017578125,183.86233520507807,124.4245834350586,3359752.0
2013-01-10,184.1778259277344,184.47418212890625,182.8680725097656,184.397705078125,124.78689575195312,3774073.0
2013-01-11,185.6118621826172,186.42446899414065,184.4168243408203,185.89866638183597,125.80262756347656,4058898.0
2013-01-14,184.34034729003903,184.78012084960935,183.31739807128903,184.14913940429688,124.61865997314452,4364121.0
2013-01-15,182.8967437744141,184.2543029785156,182.0172119140625,184.034423828125,124.5410614013672,4364017.0
2013-01-16,183.5564117431641,184.68450927734372,182.93499755859372,184.12045288085935,124.59923553466795,3099193.0
2013-01-17,185.32504272460935,185.90821838378903,184.7418670654297,185.13385009765625,125.28502655029295,4060154.0
2013-01-18,185.49713134765625,186.42446899414065,185.2772521972656,185.91778564453125,125.81554412841795,4769342.0
2013-01-21,,,,,,
2013-01-22,185.8126220703125,187.4569854736328,185.4780120849609,187.4569854736328,126.85713958740234,7502226.0
2013-01-23,194.55067443847656,199.4072723388672,194.4168243408203,195.71701049804688,132.44696044921875,13106903.0
2013-01-24,194.9426422119141,196.0420684814453,194.14913940429688,195.43020629882807,132.25286865234375,4651771.0
2013-01-25,195.4588928222656,196.1567840576172,195.1529693603516,195.95602416992188,132.60870361328125,3513409.0
2013-01-28,195.8412933349609,197.1510467529297,195.3059234619141,195.91778564453125,132.58285522460938,2953590.0
2013-01-29,195.35372924804688,196.6826019287109,194.68450927734372,194.93307495117188,131.91641235351562,3783487.0
2013-01-30,194.73231506347656,195.86997985839844,194.2543029785156,194.56979370117188,131.67059326171875,3136326.0
2013-01-31,194.3785858154297,195.4780120849609,194.034423828125,194.1395721435547,131.3795166015625,3233604.0
2013-02-01,195.6501007080078,196.31930541992188,194.87571716308597,196.1567840576172,132.7445526123047,3525752.0
2013-02-04,195.2103271484375,196.0038299560547,194.6175842285156,194.82791137695312,131.84524536132812,3335485.0
2013-02-05,195.32504272460935,195.7456970214844,193.6042022705078,193.87188720703125,131.19827270507812,3804197.0
2013-02-06,191.5774383544922,192.4378662109375,190.783935546875,192.1797332763672,130.6006317138672,3790913.0
2013-02-07,191.7973175048828,192.07456970214844,189.9426422119141,190.95602416992188,129.76901245117188,3218228.0
2013-02-08,191.1759033203125,193.2026824951172,190.89866638183597,192.81069946289065,131.02938842773438,3026392.0
2013-02-11,192.14149475097656,193.0688323974609,190.965576171875,191.3575592041016,130.04188537597656,3080156.0
2013-02-12,191.21414184570312,191.91204833984372,190.26768493652344,191.24282836914065,129.96392822265625,2575043.0
2013-02-13,191.8260040283203,192.11280822753903,190.7935028076172,191.29063415527344,129.99639892578125,2269611.0
2013-02-14,190.9464569091797,191.5105133056641,190.49713134765625,190.86997985839844,129.7104949951172,3445733.0
2013-02-15,191.1854705810547,192.3996124267578,191.03250122070312,192.14149475097656,130.5746612548828,3794679.0
2013-02-18,,,,,,
2013-02-19,191.7781982421875,193.011474609375,191.4149169921875,191.5105133056641,130.14581298828125,3136222.0
2013-02-20,191.7973175048828,192.8489532470703,190.11471557617188,190.54493713378903,129.4896697998047,3886308.0
2013-02-21,189.89483642578125,190.31549072265625,189.397705078125,189.6080322265625,128.8529510498047,4103353.0
2013-02-22,190.46844482421875,192.2466583251953,190.09559631347656,192.2466583251953,130.6461639404297,3250863.0
2013-02-25,192.8011474609375,193.5850830078125,188.8240966796875,188.8240966796875,128.3201904296875,4021661.0
2013-02-26,189.89483642578125,191.10899353027344,189.1395721435547,190.3824157714844,129.37921142578125,3547614.0
2013-02-27,190.14340209960935,193.83364868164065,189.86614990234372,193.43212890625,131.45169067382812,4377615.0
2013-02-28,193.2887115478516,194.1873779296875,191.95985412597656,191.9980926513672,130.47715759277344,4904903.0
2013-03-01,191.8260040283203,194.01528930664065,190.5927276611328,193.9866180419922,131.82852172851562,3460482.0
2013-03-04,193.68069458007807,196.16635131835935,193.64244079589844,196.16635131835935,133.30978393554688,3863296.0
2013-03-05,196.806884765625,198.5659637451172,196.6443634033203,197.44741821289065,134.18038940429688,3982959.0
2013-03-06,197.9254302978516,199.32122802734372,197.5717010498047,199.216064453125,135.3823699951172,3760161.0
2013-03-07,199.1300201416016,200.3824157714844,199.08221435546875,200.2103271484375,136.0580291748047,4063082.0
2013-03-08,200.6214141845703,201.47227478027344,200.21987915039065,201.12811279296875,136.6816864013672,3870723.0
2013-03-11,200.8030548095703,200.95602416992188,199.84703063964844,200.8412933349609,136.4867706298828,3189986.0
2013-03-12,200.1912078857422,201.46270751953125,199.89483642578125,201.29063415527344,136.7921600341797,3756814.0
2013-03-13,200.95602416992188,203.02102661132807,200.54493713378903,202.73422241210935,137.77322387695312,3510271.0
2013-03-14,202.8202667236328,206.3671112060547,202.8202667236328,206.30975341796875,140.2030487060547,5758753.0
2013-03-15,205.90821838378903,206.4053497314453,204.0248565673828,205.46844482421875,139.63128662109375,8295094.0
2013-03-18,203.53729248046875,205.06692504882807,203.2887115478516,203.83364868164065,138.5203094482422,3144276.0
2013-03-19,204.71319580078125,205.6596527099609,202.51434326171875,204.0535430908203,138.66973876953125,3345736.0
2013-03-20,205.31549072265625,206.3288726806641,204.87571716308597,205.602294921875,139.7222442626953,3157874.0
2013-03-21,203.5946502685547,203.6328887939453,200.86997985839844,202.9254302978516,137.90306091308594,6098598.0
2013-03-22,202.87762451171875,203.79541015625,202.31358337402344,202.7533416748047,137.78619384765625,3170949.0
2013-03-25,203.193115234375,203.4512481689453,200.8126220703125,201.47227478027344,136.91558837890625,3391655.0
2013-03-26,202.4569854736328,203.1548767089844,202.1988525390625,203.02102661132807,137.96810913085938,2406114.0
2013-03-27,201.6826019287109,202.829833984375,200.8604278564453,201.6156768798828,137.01307678222656,3371676.0
2013-03-28,200.602294921875,204.0535430908203,200.5162506103516,203.9196929931641,138.5787811279297,3922395.0
2013-03-29,,,,,,
2013-04-01,203.44168090820312,204.11090087890625,201.95985412597656,203.04014587402344,137.98106384277344,2243147.0
2013-04-02,203.5564117431641,205.26768493652344,202.26577758789065,204.93307495117188,139.26747131347656,3260173.0
2013-04-03,204.89483642578125,205.4397735595703,203.27915954589844,203.30784606933597,138.1630401611328,3272725.0
2013-04-04,203.4129943847656,203.5659637451172,200.8030548095703,202.0172119140625,137.28591918945312,3880137.0
2013-04-05,199.90440368652344,200.6118621826172,197.26577758789065,200.2007598876953,136.0514678955078,4338808.0
2013-04-08,199.87571716308597,200.11471557617188,198.2122344970703,200.11471557617188,135.99301147460938,2459355.0
2013-04-09,200.3441619873047,200.7648162841797,199.4359436035156,200.0191192626953,135.92803955078125,2695856.0
2013-04-10,202.5430145263672,203.1644287109375,201.21414184570312,202.67686462402344,137.73419189453125,3686313.0
2013-04-11,202.1988525390625,203.71893310546875,201.5774383544922,203.5564117431641,138.33189392089844,3823758.0
2013-04-12,201.52008056640625,202.18930053710935,200.5544891357422,202.08413696289065,137.3313751220703,3311008.0
2013-04-15,201.1854705810547,202.3804931640625,200.05735778808597,200.05735778808597,135.9540557861328,4412133.0
2013-04-16,201.56787109375,202.67686462402344,200.0,202.67686462402344,137.73419189453125,2991037.0
2013-04-17,201.27151489257807,201.806884765625,200.28680419921875,200.44932556152344,136.22039794921875,3420211.0
2013-04-18,200.86997985839844,201.0038299560547,197.08413696289065,198.04014587402344,134.5832061767578,6801092.0
2013-04-19,187.1319274902344,187.85850524902344,181.4149169921875,181.6443634033203,123.4410629272461,19713962.0
2013-04-22,182.7437896728516,182.9636688232422,179.4263916015625,179.56979370117188,122.03119659423828,10298288.0
2013-04-23,180.9464569091797,184.08221435546875,180.31549072265625,183.18356323242188,124.48705291748048,6585721.0
2013-04-24,183.70936584472656,184.034423828125,182.68641662597656,183.27915954589844,124.55200958251952,3863819.0
2013-04-25,184.216064453125,186.5870056152344,183.86233520507807,185.420654296875,126.00728607177734,4864841.0
2013-04-26,185.6214141845703,186.1472320556641,184.75143432617188,185.7648162841797,126.24115753173828,3650854.0
2013-04-29,186.21414184570312,190.89866638183597,186.08985900878903,190.3919677734375,129.38568115234375,6205290.0
2013-04-30,190.3728485107422,193.68069458007807,188.67112731933597,193.6328887939453,131.58815002441406,7886735.0
2013-05-01,192.9923553466797,193.27915954589844,190.4397735595703,190.85086059570312,129.6975555419922,5124459.0
2013-05-02,191.31930541992188,193.52772521972656,190.965576171875,193.48948669433597,131.49061584472656,4126575.0
2013-05-03,194.9713134765625,196.29063415527344,194.7896728515625,195.5162506103516,132.8680419921875,4699364.0
2013-05-06,194.82791137695312,195.0191192626953,192.65774536132807,193.86233520507807,131.7440643310547,5048519.0
2013-05-07,193.89100646972656,194.7705535888672,192.7820281982422,194.67495727539065,132.29624938964844,3609746.0
2013-05-08,194.01528930664065,195.8412933349609,193.6042022705078,195.8126220703125,133.69308471679688,3767378.0
2013-05-09,195.68833923339844,195.98471069335935,193.8049774169922,194.30210876464844,132.66183471679688,3705246.0
2013-05-10,194.4263916015625,195.53536987304688,193.90057373046875,195.4780120849609,133.4646759033203,3430043.0
2013-05-13,195.2007598876953,195.4780120849609,193.32696533203125,193.5659637451172,132.15924072265625,3816226.0
2013-05-14,193.2026824951172,194.71319580078125,193.193115234375,194.2734222412109,132.64224243164062,3869886.0
2013-05-15,193.3556365966797,194.7227478027344,193.1548767089844,194.3785858154297,132.7140350341797,4213393.0
2013-05-16,195.0286865234375,197.50477600097656,195.0286865234375,195.68833923339844,133.60829162597656,4714322.0
2013-05-17,196.2237091064453,200.28680419921875,195.9751434326172,199.2734222412109,136.05604553222656,5966489.0
2013-05-20,198.87188720703125,199.9521942138672,198.29827880859372,198.47036743164065,135.50778198242188,3780767.0
2013-05-21,198.12619018554688,200.26768493652344,197.8967437744141,199.47418212890625,136.193115234375,3120113.0
2013-05-22,199.33078002929688,200.90821838378903,197.05545043945312,197.8871917724609,135.10958862304688,5425393.0
2013-05-23,196.44358825683597,199.4359436035156,196.10899353027344,197.09368896484372,134.5677947998047,5417339.0
2013-05-24,195.68833923339844,197.3518218994141,195.43020629882807,196.67303466796875,134.28060913085938,3447407.0
2013-05-27,,,,,,
2013-05-28,198.31739807128903,199.4168243408203,198.0497131347656,198.64244079589844,135.62525939941406,4196029.0
2013-05-29,197.1510467529297,199.2543029785156,196.97897338867188,198.7762908935547,135.7166748046875,3597612.0
2013-05-30,197.8680725097656,201.71128845214844,197.8680725097656,200.1529693603516,136.65658569335938,4602086.0
2013-05-31,199.4168243408203,202.65774536132807,198.87188720703125,198.87188720703125,135.7818603515625,5176654.0
2013-06-03,199.0917816162109,200.8126220703125,198.2122344970703,199.7610015869141,136.388916015625,3474812.0
2013-06-04,199.4263916015625,199.8087921142578,196.06118774414065,197.12237548828125,134.58740234375,3763822.0
2013-06-05,196.13766479492188,197.2179718017578,193.49903869628903,193.8240966796875,132.33543395996094,4409308.0
