Date,Date.1,High,Low,Close,Adj Close,Volume
2013-01-01,,,,,,
2013-01-02,87.36000061035156,89.23999786376953,87.29000091552734,89.1500015258789,68.82119750976562,5772800.0
2013-01-03,89.52999877929688,89.58000183105469,88.33999633789062,88.58999633789062,68.3888931274414,3871300.0
2013-01-04,88.58999633789062,89.27999877929688,88.41999816894531,88.9800033569336,68.68998718261719,3280500.0
2013-01-07,88.48999786376953,88.80000305175781,87.76000213623047,88.52999877929688,68.34261322021484,2573300.0
2013-01-08,88.44000244140625,88.68000030517578,87.44000244140625,88.1500015258789,68.0492172241211,5170700.0
2013-01-09,88.33999633789062,88.91999816894531,88.20999908447266,88.66999816894531,68.45066833496094,3372500.0
2013-01-10,88.31999969482422,89.0,87.2699966430664,87.80999755859375,67.78678131103516,5861200.0
2013-01-11,87.94999694824219,88.05000305175781,86.87000274658203,86.95999908447266,67.1305923461914,4681700.0
2013-01-14,87.16999816894531,87.25,86.5,86.91999816894531,67.09970092773438,4401000.0
2013-01-15,86.55999755859375,86.86000061035156,85.0,85.08000183105469,65.6792984008789,6277900.0
2013-01-16,85.02999877929688,85.33999633789062,84.2699966430664,84.31999969482422,65.09257507324219,7753800.0
2013-01-17,84.0999984741211,84.47000122070312,83.87999725341797,83.94000244140625,64.79924011230469,6268400.0
2013-01-18,83.80999755859375,83.87000274658203,81.58000183105469,82.08000183105469,63.36337661743164,14408700.0
2013-01-21,,,,,,
2013-01-22,82.0,83.41000366210938,81.55999755859375,83.29000091552734,64.29743194580078,9394900.0
2013-01-23,83.05999755859375,84.48999786376953,82.87000274658203,83.06999969482422,64.12763977050781,7670400.0
2013-01-24,83.33999633789062,83.91999816894531,82.12000274658203,82.62000274658203,63.780250549316406,8071300.0
2013-01-25,82.7300033569336,83.43000030517578,82.08999633789062,83.41999816894531,64.3978271484375,7235200.0
2013-01-28,83.20999908447266,86.0999984741211,82.81999969482422,85.58999633789062,66.0729751586914,9426900.0
2013-01-29,85.0,87.88999938964844,85.0,86.58999633789062,66.84494018554688,21502900.0
2013-01-30,86.5999984741211,86.81999969482422,85.19999694824219,85.37999725341797,65.91088104248047,4963100.0
2013-01-31,85.08999633789062,86.12000274658203,85.04000091552734,85.45999908447266,65.9726333618164,4269700.0
2013-02-01,86.16999816894531,86.93000030517578,85.25,86.30000305175781,66.62108612060547,3379500.0
2013-02-04,85.44000244140625,86.23999786376953,85.44000244140625,85.73999786376953,66.18878936767578,3907500.0
2013-02-05,86.08000183105469,86.58999633789062,85.41999816894531,86.52999877929688,66.79865264892578,4577900.0
2013-02-06,86.45999908447266,87.47000122070312,86.0,86.58999633789062,66.84494018554688,5549100.0
2013-02-07,87.0,87.0,85.04000091552734,85.22000122070312,65.7873764038086,7639700.0
2013-02-08,85.61000061035156,87.16999816894531,85.38999938964844,86.7699966430664,66.98390197753906,8354900.0
2013-02-11,85.4800033569336,85.9800033569336,84.58999633789062,84.91999816894531,65.91278076171875,7538400.0
2013-02-12,85.0,85.2300033569336,84.27999877929688,84.54000091552734,65.61786651611328,4656000.0
2013-02-13,84.95999908447266,85.12999725341797,84.44999694824219,84.94000244140625,65.9283447265625,7943200.0
2013-02-14,86.0,86.4000015258789,84.61000061035156,84.72000122070312,65.75758361816406,6189100.0
2013-02-15,84.23999786376953,84.72000122070312,83.31999969482422,83.61000061035156,64.89600372314453,5622200.0
2013-02-18,,,,,,
2013-02-19,83.51000213623047,84.2699966430664,82.91999816894531,84.12999725341797,65.29962158203125,5944300.0
2013-02-20,84.37000274658203,85.33999633789062,84.23999786376953,84.6500015258789,65.7032470703125,6388300.0
2013-02-21,84.58999633789062,85.31999969482422,84.1500015258789,85.12999725341797,66.07579040527344,4094200.0
2013-02-22,85.06999969482422,86.87999725341797,85.06999969482422,86.81999969482422,67.38751983642578,4920400.0
2013-02-25,89.30000305175781,91.25,89.30000305175781,89.55000305175781,69.5064926147461,11422400.0
2013-02-26,89.62999725341797,90.20999908447266,88.66000366210938,89.47000122070312,69.44439697265625,4805200.0
2013-02-27,89.1500015258789,91.3000030517578,89.05999755859375,91.02999877929688,70.65524291992188,3549800.0
2013-02-28,91.0,93.41999816894533,90.87000274658205,91.5500030517578,71.05884552001953,6528600.0
2013-03-01,91.16000366210938,92.76000213623048,90.51000213623048,92.58000183105467,71.8582992553711,4317700.0
2013-03-04,92.11000061035156,92.75,91.5,92.7300033569336,71.97472381591797,3186700.0
2013-03-05,93.11000061035156,93.76000213623048,92.55999755859376,93.44000244140624,72.52578735351562,3570200.0
2013-03-06,93.81999969482422,94.29000091552734,93.08999633789062,93.2699966430664,72.39382934570312,3716300.0
2013-03-07,93.43000030517578,93.87999725341795,92.81999969482422,92.9499969482422,72.14550018310547,2980100.0
2013-03-08,93.43000030517578,93.87999725341795,92.8499984741211,93.0,72.18428802490234,3084900.0
2013-03-11,92.66000366210938,93.36000061035156,90.87000274658205,91.44000244140624,70.97345733642578,5699600.0
2013-03-12,91.58000183105467,91.80999755859376,91.04000091552734,91.75,71.21409606933594,4997500.0
2013-03-13,91.5999984741211,91.79000091552734,90.66999816894533,91.54000091552734,71.05107879638672,2606100.0
2013-03-14,91.6500015258789,92.29000091552734,91.1500015258789,92.18000030517578,71.54782104492188,3436800.0
2013-03-15,91.83999633789062,92.16000366210938,91.26000213623048,91.80999755859376,71.26063537597656,10172700.0
2013-03-18,91.2699966430664,91.36000061035156,90.3499984741211,90.38999938964844,70.15848541259766,3605900.0
2013-03-19,90.68000030517578,92.5199966430664,90.54000091552734,92.4000015258789,71.71858215332031,4010900.0
2013-03-20,92.91999816894533,94.88999938964844,92.87999725341795,94.0500030517578,72.99927520751953,4157700.0
2013-03-21,93.6500015258789,94.30999755859376,93.47000122070312,94.30999755859376,73.20108795166016,3674000.0
2013-03-22,94.69000244140624,96.5999984741211,94.0999984741211,96.55999755859376,74.94746398925781,4724700.0
2013-03-25,96.91999816894533,97.5199966430664,96.01000213623048,96.80999755859376,75.14151763916016,5042200.0
2013-03-26,97.29000091552734,98.76000213623048,97.06999969482422,98.66000366210938,76.57744598388672,3127000.0
2013-03-27,98.05999755859376,100.31999969482422,98.0199966430664,100.1500015258789,77.73393249511719,3478300.0
